tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,f_acting,f_creative,f_crew,m_acting,m_creative,m_crew,f_acting_frac,f_creative_frac,f_crew_frac,total_ppl,f_frac,m_frac
tt0084788,Things Are Tough All Over,1982.0,90.0,"Action,Comedy",6.0,2939.0,1.0,0.0,0.0,2.0,3.0,1.0,0.3333333333333333,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0084796,Time Walker,1982.0,83.0,"Horror,Sci-Fi",3.5,1430.0,1.0,0.0,0.0,3.0,0.0,1.0,0.25,0.0,0.0,5.0,0.2,0.8
tt0084805,Tootsie,1982.0,116.0,"Comedy,Drama,Romance",7.4,93731.0,2.0,0.0,0.0,2.0,5.0,0.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778
tt0084809,The Toy,1982.0,102.0,Comedy,5.9,10819.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,0.2,0.0,10.0,0.1,0.9
tt0084814,Trail of the Pink Panther,1982.0,96.0,"Comedy,Crime,Mystery",5.0,9181.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0
tt0084821,La traviata,1982.0,109.0,"Drama,Music",7.0,1290.0,1.0,0.0,0.0,3.0,4.0,1.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0084827,TRON,1982.0,96.0,"Action,Adventure,Sci-Fi",6.8,109842.0,1.0,0.0,1.0,3.0,2.0,0.0,0.25,0.0,1.0,7.0,0.2857142857142857,0.7142857142857143
tt0084854,Venom,1981.0,93.0,"Horror,Thriller",5.8,2321.0,1.0,0.0,0.0,3.0,3.0,2.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0084855,The Verdict,1982.0,129.0,Drama,7.7,34042.0,1.0,0.0,0.0,3.0,5.0,0.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0084861,Vice Squad,1982.0,97.0,"Action,Crime,Drama",6.5,1804.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0084865,Victor Victoria,1982.0,134.0,"Comedy,Music,Musical",7.6,18656.0,2.0,0.0,0.0,2.0,3.0,2.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778
tt0084867,Vigilante,1982.0,90.0,"Action,Crime,Thriller",6.5,2649.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0084873,A Railway Station for Two,1983.0,141.0,"Drama,Romance",7.9,2700.0,2.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt0084874,Volver a empezar,1982.0,87.0,Drama,7.0,1180.0,1.0,0.0,0.0,3.0,3.0,1.0,0.25,0.0,0.0,8.0,0.125,0.875
tt0084899,White Dog,1982.0,90.0,"Drama,Horror",7.1,8209.0,2.0,0.0,0.0,2.0,3.0,2.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778
tt0084904,Wild Style,1983.0,82.0,"Drama,Music",7.1,2165.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5,0.0,0.0,4.0,0.25,0.75
tt0084917,The World According to Garp,1982.0,136.0,"Comedy,Drama",7.2,24166.0,2.0,0.0,0.0,2.0,2.0,2.0,0.5,0.0,0.0,8.0,0.25,0.75
tt0084920,Wrong Is Right,1982.0,117.0,"Comedy,Drama,Thriller",5.7,1658.0,1.0,0.0,0.0,3.0,1.0,2.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0084921,Five Elements Ninjas,1982.0,107.0,"Action,Drama",7.3,2109.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.3333333333333333,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0084924,Duel to the Death,1983.0,86.0,"Action,Drama",7.2,1626.0,1.0,0.0,0.0,3.0,1.0,1.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt0084934,Yol,1982.0,114.0,Drama,8.2,11663.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt0084935,"Yor, the Hunter from the Future",1983.0,88.0,"Action,Adventure,Fantasy",4.5,2640.0,2.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt0084938,Young Doctors in Love,1982.0,96.0,Comedy,5.5,2857.0,1.0,0.0,0.0,3.0,3.0,2.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0084945,Zapped!,1982.0,98.0,"Comedy,Fantasy,Sci-Fi",5.0,5859.0,1.0,0.0,0.0,3.0,2.0,3.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0084953,The Quack,1982.0,128.0,"Drama,Romance",7.8,2306.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
tt0084955,Mad Mission,1982.0,93.0,"Action,Comedy",6.8,1286.0,1.0,0.0,0.0,3.0,2.0,3.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0085121,10 to Midnight,1983.0,101.0,"Crime,Drama,Thriller",6.3,6231.0,1.0,0.0,0.0,3.0,4.0,2.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0085124,1990: The Bronx Warriors,1982.0,92.0,"Action,Sci-Fi,Thriller",5.3,2782.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.25,0.0,8.0,0.125,0.875
tt0085125,2019: After the Fall of New York,1983.0,96.0,"Action,Horror,Sci-Fi",5.6,2664.0,2.0,0.0,0.0,2.0,3.0,2.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778
tt0085127,Project A,1983.0,105.0,"Action,Comedy",7.4,14177.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
tt0085154,All the Right Moves,1983.0,91.0,"Drama,Romance,Sport",5.9,15047.0,1.0,0.0,0.0,3.0,3.0,1.0,0.25,0.0,0.0,8.0,0.125,0.875
tt0085159,Amityville 3-D,1983.0,105.0,Horror,4.1,5444.0,2.0,0.0,0.0,2.0,3.0,3.0,0.5,0.0,0.0,10.0,0.2,0.8
tt0085178,Ardh Satya,1983.0,130.0,"Crime,Drama",8.2,1467.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8
tt0085180,L'Argent,1983.0,85.0,"Crime,Drama",7.5,7771.0,1.0,0.0,0.0,3.0,3.0,2.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0085183,"Ator, the Fighting Eagle",1982.0,98.0,"Action,Adventure,Fantasy",3.2,1899.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt0085204,BMX Bandits,1983.0,88.0,"Adventure,Crime,Drama",5.5,4602.0,1.0,0.0,0.0,3.0,1.0,0.0,0.25,0.0,0.0,5.0,0.2,0.8
tt0085208,Baby It's You,1983.0,105.0,"Comedy,Drama,Romance",6.3,1646.0,2.0,0.0,1.0,2.0,2.0,2.0,0.5,0.0,0.3333333333333333,9.0,0.3333333333333333,0.6666666666666666
tt0085210,Bad Boys,1983.0,123.0,"Crime,Drama,Thriller",7.2,13300.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0
tt0085211,The Prodigal Son,1981.0,104.0,"Action,Comedy",7.5,2801.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
tt0085213,Le Bal,1983.0,112.0,"History,Musical",7.8,2398.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
tt0085215,Balkan ekspres,1983.0,102.0,"Comedy,War",7.8,2052.0,1.0,0.0,0.0,3.0,1.0,1.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt0085218,Barefoot Gen,1983.0,83.0,"Animation,Biography,Drama",8.0,6817.0,3.0,0.0,0.0,1.0,1.0,1.0,0.75,0.0,0.0,6.0,0.5,0.5
tt0085224,The Being,1983.0,82.0,"Horror,Sci-Fi",4.2,1165.0,3.0,0.0,0.0,4.0,0.0,1.0,0.42857142857142855,0.0,0.0,8.0,0.375,0.625
tt0085234,Betrayal,1983.0,95.0,"Drama,Thriller",7.1,1421.0,2.0,0.0,0.0,2.0,3.0,2.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778
tt0085240,Bianca,1984.0,96.0,"Comedy,Drama",7.5,2669.0,1.0,0.0,0.0,3.0,1.0,2.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0085244,The Big Chill,1983.0,105.0,"Comedy,Drama",7.2,31432.0,1.0,1.0,1.0,3.0,2.0,1.0,0.25,0.3333333333333333,0.5,9.0,0.3333333333333333,0.6666666666666666
tt0085248,The Black Stallion Returns,1983.0,103.0,"Adventure,Family",6.0,1927.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
tt0085253,Blood Rage,1987.0,82.0,Horror,5.8,3101.0,3.0,1.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,6.0,0.6666666666666666,0.3333333333333333
tt0085255,Blue Thunder,1983.0,109.0,"Action,Crime,Drama",6.4,16127.0,1.0,0.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0085271,Brainstorm,1983.0,106.0,"Sci-Fi,Thriller",6.5,10473.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt0085276,Breathless,1983.0,100.0,"Action,Drama,Romance",5.9,8068.0,1.0,0.0,0.0,3.0,6.0,0.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0085297,Carmen,1983.0,102.0,"Drama,Music,Romance",7.6,2801.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt0085303,A Blade in the Dark,1983.0,110.0,"Horror,Mystery,Thriller",6.0,2846.0,2.0,1.0,0.0,2.0,2.0,2.0,0.5,0.3333333333333333,0.0,9.0,0.3333333333333333,0.6666666666666666
tt0085318,Chained Heat,1983.0,95.0,"Action,Crime,Drama",5.0,1993.0,3.0,1.0,0.0,1.0,1.0,1.0,0.75,0.5,0.0,7.0,0.5714285714285714,0.42857142857142855
tt0085327,Who Finds a Friend Finds a Treasure,1981.0,108.0,"Action,Adventure,Comedy",7.2,9859.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt0085328,The Key,1983.0,116.0,"Drama,History,Romance",5.5,2413.0,2.0,0.0,0.0,2.0,2.0,2.0,0.5,0.0,0.0,8.0,0.25,0.75
tt0085333,Christine,1983.0,110.0,"Horror,Thriller",6.7,67599.0,1.0,0.0,0.0,3.0,4.0,1.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0085334,A Christmas Story,1983.0,94.0,"Comedy,Family",8.0,126961.0,1.0,0.0,0.0,3.0,2.0,2.0,0.25,0.0,0.0,8.0,0.125,0.875
tt0085335,Chuchelo,1984.0,127.0,Drama,7.7,1395.0,2.0,0.0,2.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.6666666666666666,8.0,0.5,0.5
tt0085346,Class,1983.0,98.0,"Comedy,Drama,Romance",6.0,9142.0,1.0,0.0,0.0,3.0,4.0,2.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0085354,The ComDads,1983.0,92.0,"Comedy,Crime",7.0,5052.0,1.0,0.0,1.0,3.0,1.0,3.0,0.25,0.0,0.25,9.0,0.2222222222222222,0.7777777777777778
tt0085356,Conquest,1983.0,88.0,"Action,Adventure,Fantasy",5.2,1752.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0085361,Porter,1983.0,177.0,"Action,Comedy,Drama",6.7,1873.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt0085370,Entre Nous,1983.0,110.0,"Biography,Drama,War",7.1,1515.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,8.0,0.5,0.5
tt0085380,Cross Creek,1983.0,127.0,"Biography,Drama,Romance",7.0,1499.0,2.0,1.0,0.0,2.0,1.0,2.0,0.5,0.5,0.0,8.0,0.375,0.625
tt0085382,Cujo,1983.0,93.0,"Horror,Thriller",6.1,37135.0,1.0,1.0,0.0,3.0,5.0,0.0,0.25,0.16666666666666666,0.0,10.0,0.2,0.8
tt0085384,Curse of the Pink Panther,1983.0,109.0,"Comedy,Crime,Mystery",4.3,5319.0,1.0,0.0,0.0,3.0,2.0,3.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0085385,Curtains,1983.0,89.0,"Horror,Mystery,Thriller",5.7,3845.0,3.0,0.0,0.0,1.0,0.0,2.0,0.75,0.0,0.0,6.0,0.5,0.5
tt0085387,D.C. Cab,1983.0,100.0,"Action,Comedy",5.6,4206.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,9.0,0.0,1.0
tt0085390,Daffy Duck's Movie: Fantastic Island,1983.0,78.0,"Animation,Comedy,Family",7.1,1618.0,1.0,0.0,0.0,2.0,6.0,0.0,0.3333333333333333,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0085407,The Dead Zone,1983.0,103.0,"Drama,Horror,Sci-Fi",7.2,58130.0,1.0,1.0,0.0,3.0,3.0,2.0,0.25,0.25,0.0,10.0,0.2,0.8
tt0085412,Deal of the Century,1983.0,99.0,"Comedy,Crime",4.7,3432.0,1.0,0.0,0.0,3.0,5.0,0.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0085426,Le Dernier Combat (The Last Battle),1983.0,92.0,Sci-Fi,6.8,5396.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0
tt0085450,Doctor Detroit,1983.0,89.0,Comedy,5.3,5169.0,2.0,0.0,0.0,2.0,3.0,1.0,0.5,0.0,0.0,8.0,0.25,0.75
tt0085454,The World of Don Camillo,1984.0,126.0,"Action,Comedy",5.7,1737.0,1.0,1.0,1.0,3.0,0.0,2.0,0.25,1.0,0.3333333333333333,8.0,0.375,0.625
tt0085461,The Dresser,1983.0,118.0,Drama,7.6,4570.0,1.0,0.0,0.0,3.0,2.0,4.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0085470,Easy Money,1983.0,95.0,Comedy,6.3,7545.0,2.0,0.0,0.0,2.0,3.0,1.0,0.5,0.0,0.0,8.0,0.25,0.75
tt0085475,Eddie and the Cruisers,1983.0,95.0,"Drama,Music,Mystery",6.9,6499.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
tt0085478,Educating Rita,1983.0,110.0,"Comedy,Drama",7.2,11699.0,2.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666
tt0085482,El Norte,1983.0,141.0,Drama,7.7,4607.0,2.0,2.0,0.0,2.0,1.0,1.0,0.5,0.6666666666666666,0.0,8.0,0.5,0.5
tt0085496,Dark Habits,1983.0,114.0,"Comedy,Drama",6.6,5869.0,4.0,0.0,0.0,1.0,1.0,1.0,0.8,0.0,0.0,7.0,0.5714285714285714,0.42857142857142855
tt0085518,Faces of Death II,1981.0,85.0,"Documentary,Horror",3.6,1618.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
tt0085524,Fantozzi subisce ancora,1983.0,85.0,Comedy,6.5,1811.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,4.0,0.5,0.5
tt0085542,Fire and Ice,1983.0,81.0,"Adventure,Animation,Fantasy",6.6,9032.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
tt0085549,Flashdance,1983.0,95.0,"Drama,Music,Romance",6.2,45309.0,3.0,0.0,0.0,1.0,5.0,1.0,0.75,0.0,0.0,10.0,0.3,0.7
tt0085574,G,1983.0,109.0,"Drama,Music,Musical",5.3,1202.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
tt0085599,Sweet Bunch,1983.0,154.0,"Crime,Drama,Thriller",7.4,1359.0,2.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,5.0,0.4,0.6
tt0085601,Go for It,1983.0,107.0,"Action,Adventure,Comedy",7.2,8495.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
tt0085603,Going Berserk,1983.0,84.0,Comedy,5.3,1535.0,1.0,0.0,0.0,3.0,3.0,3.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0085615,Gorky Park,1983.0,128.0,"Crime,Drama,Mystery",6.8,11937.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0
tt0085622,The Grey Fox,1982.0,110.0,"Biography,Drama,Romance",7.4,1539.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0085636,Halloween III: Season of the Witch,1982.0,98.0,"Horror,Mystery,Sci-Fi",4.9,41010.0,1.0,1.0,0.0,3.0,3.0,2.0,0.25,0.25,0.0,10.0,0.2,0.8
tt0085640,Hammett,1982.0,97.0,"Crime,Drama,Mystery",6.5,2780.0,1.0,0.0,0.0,3.0,2.0,0.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt0085656,Heart Like a Wheel,1983.0,113.0,"Biography,Drama,Romance",6.8,1215.0,1.0,0.0,0.0,2.0,2.0,1.0,0.3333333333333333,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt0085672,Hercules,1983.0,98.0,"Adventure,Fantasy",4.0,3352.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt0085678,High Road to China,1983.0,105.0,"Adventure,Drama,Romance",6.1,4742.0,1.0,1.0,0.0,3.0,2.0,0.0,0.25,0.3333333333333333,0.0,7.0,0.2857142857142857,0.7142857142857143
tt0085693,House of the Long Shadows,1983.0,102.0,"Comedy,Horror,Mystery",6.3,2917.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
tt0085694,The House on Sorority Row,1982.0,91.0,"Horror,Mystery,Thriller",6.0,6766.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,0.4444444444444444,0.5555555555555556
tt0085701,The Hunger,1983.0,97.0,"Drama,Horror",6.7,22056.0,2.0,0.0,0.0,2.0,3.0,0.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt0085743,Jaane Bhi Do Yaaro,1983.0,132.0,"Comedy,Drama",8.4,12312.0,1.0,0.0,0.0,3.0,3.0,0.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0085750,Jaws 3-D,1983.0,99.0,"Adventure,Horror,Thriller",3.7,37769.0,1.0,0.0,0.0,3.0,6.0,0.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0085755,The Jigsaw Man,1983.0,94.0,Thriller,5.2,1424.0,1.0,0.0,0.0,3.0,2.0,2.0,0.25,0.0,0.0,8.0,0.125,0.875
tt0085764,Joysticks,1983.0,88.0,Comedy,4.4,1722.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0
tt0085780,The Keep,1983.0,96.0,"Drama,Fantasy,Horror",5.8,10362.0,1.0,0.0,0.0,3.0,3.0,1.0,0.25,0.0,0.0,8.0,0.125,0.875
tt0085794,The King of Comedy,1982.0,109.0,"Comedy,Crime,Drama",7.8,80466.0,2.0,0.0,1.0,2.0,2.0,2.0,0.5,0.0,0.3333333333333333,9.0,0.3333333333333333,0.6666666666666666
tt0085809,Koyaanisqatsi,1982.0,86.0,"Documentary,Music",8.3,33666.0,1.0,0.0,0.0,1.0,3.0,0.0,0.5,0.0,0.0,5.0,0.2,0.8
tt0085811,Krull,1983.0,116.0,"Action,Adventure,Fantasy",6.1,29091.0,2.0,0.0,0.0,2.0,3.0,3.0,0.5,0.0,0.0,10.0,0.2,0.8
tt0085838,Lianna,1983.0,110.0,"Drama,Romance",6.7,1499.0,3.0,0.0,0.0,1.0,1.0,1.0,0.75,0.0,0.0,6.0,0.5,0.5
tt0085852,Liquid Sky,1982.0,112.0,"Sci-Fi,Thriller",6.1,5417.0,3.0,0.0,1.0,1.0,0.0,1.0,0.75,0.0,0.5,6.0,0.6666666666666666,0.3333333333333333
tt0085859,Local Hero,1983.0,111.0,"Comedy,Drama",7.3,20187.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0
tt0085862,Lone Wolf McQuade,1983.0,107.0,"Action,Crime,Drama",6.4,10323.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0085864,Fearless Hyena 2,1983.0,92.0,Action,5.2,1383.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0
tt0085867,The Lords of Discipline,1983.0,102.0,Thriller,6.6,2422.0,1.0,0.0,0.0,3.0,5.0,0.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0085868,Losin' It,1983.0,100.0,"Comedy,Drama",4.9,3926.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.3333333333333333,0.0,8.0,0.125,0.875
tt0085872,The Loveless,1981.0,82.0,Drama,6.1,1463.0,1.0,1.0,0.0,3.0,2.0,0.0,0.25,0.3333333333333333,0.0,7.0,0.2857142857142857,0.7142857142857143
tt0085878,The Moon in the Gutter,1983.0,137.0,Drama,6.0,1205.0,3.0,0.0,0.0,1.0,2.0,1.0,0.75,0.0,0.0,7.0,0.42857142857142855,0.5714285714285714
tt0085891,The Man Who Loved Women,1983.0,110.0,"Comedy,Drama,Romance",5.2,2069.0,3.0,1.0,0.0,1.0,2.0,0.0,0.75,0.3333333333333333,0.0,7.0,0.5714285714285714,0.42857142857142855
tt0085894,The Man with Two Brains,1983.0,93.0,"Comedy,Romance,Sci-Fi",6.4,23299.0,1.0,0.0,0.0,3.0,2.0,1.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0085900,Le marginal,1983.0,100.0,"Action,Crime,Drama",6.4,2260.0,1.0,0.0,0.0,3.0,3.0,3.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0085913,Masoom,1983.0,165.0,Drama,8.5,3346.0,2.0,0.0,0.0,2.0,3.0,1.0,0.5,0.0,0.0,8.0,0.25,0.75
tt0085918,Mausoleum,1983.0,96.0,Horror,5.1,1608.0,1.0,0.0,0.0,3.0,1.0,1.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt0085919,Max Dugan Returns,1983.0,98.0,"Comedy,Drama",6.6,3188.0,1.0,0.0,0.0,3.0,2.0,4.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0085933,Merry Christmas Mr. Lawrence,1983.0,123.0,"Drama,War",7.3,14297.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.5,10.0,0.1,0.9
tt0085935,Metalstorm: The Destruction of Jared-Syn,1983.0,84.0,"Action,Adventure,Romance",3.8,1512.0,1.0,0.0,0.0,3.0,2.0,2.0,0.25,0.0,0.0,8.0,0.125,0.875
tt0085937,Microwave Massacre,1979.0,76.0,"Comedy,Horror",4.1,2010.0,1.0,0.0,1.0,3.0,0.0,0.0,0.25,0.0,1.0,5.0,0.4,0.6
tt0085959,The Meaning of Life,1983.0,107.0,"Comedy,Musical",7.6,109846.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0
tt0085970,Mr. Mom,1983.0,91.0,"Comedy,Drama",6.5,20173.0,1.0,1.0,0.0,3.0,3.0,2.0,0.25,0.25,0.0,10.0,0.2,0.8
tt0085980,My Tutor,1983.0,97.0,Comedy,5.2,3043.0,1.0,0.0,0.0,3.0,1.0,1.0,0.25,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt0085991,Antarctica,1983.0,143.0,"Adventure,Drama",7.7,1389.0,1.0,0.0,0.0,3.0,5.0,0.0,0.25,0.0,0.0,9.0,0.1111111111111111,0.8888888888888888
tt0085994,Nate and Hayes,1983.0,99.0,"Action,Adventure,Comedy",6.2,1833.0,1.0,0.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0085995,National Lampoon's Vacation,1983.0,98.0,"Adventure,Comedy",7.4,91887.0,2.0,0.0,0.0,2.0,3.0,3.0,0.5,0.0,0.0,10.0,0.2,0.8
tt0086005,Never Cry Wolf,1983.0,105.0,"Adventure,Drama",7.5,7405.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
tt0086006,Never Say Never Again,1983.0,134.0,"Action,Adventure,Thriller",6.2,58714.0,1.0,0.0,0.0,3.0,6.0,0.0,0.25,0.0,0.0,10.0,0.1,0.9
tt0086013,Nightbeast,1982.0,80.0,"Horror,Sci-Fi",4.0,1281.0,1.0,0.0,0.0,2.0,1.0,2.0,0.3333333333333333,0.0,0.0,6.0,0.16666666666666666,0.8333333333333334
tt0086014,Nightmares,1983.0,99.0,"Horror,Sci-Fi",5.8,2785.0,2.0,0.0,0.0,2.0,2.0,3.0,0.5,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778
tt0086022,Nostalgia,1983.0,125.0,Drama,8.1,20980.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,7.0,0.2857142857142857,0.7142857142857143
tt0086026,Extra Terrestrial Visitors,1983.0,80.0,"Fantasy,Horror,Sci-Fi",2.0,4156.0,3.0,0.0,0.0,1.0,1.0,1.0,0.75,0.0,0.0,6.0,0.5,0.5
tt0086034,Octopussy,1983.0,131.0,"Action,Adventure,Thriller",6.6,91014.0,2.0,0.0,0.0,2.0,6.0,0.0,0.5,0.0,0.0,10.0,0.2,0.8
tt0086036,Of Unknown Origin,1983.0,89.0,"Horror,Thriller",6.1,2622.0,1.0,0.0,0.0,3.0,3.0,0.0,0.25,0.0,0.0,7.0,0.14285714285714285,0.8571428571428571
tt0086050,One Dark Night,1982.0,89.0,Horror,5.7,2371.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.6666666666666666,0.3333333333333333
tt0086058,The Osterman Weekend,1983.0,103.0,"Action,Drama,Thriller",5.9,7714.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
tt0086066,The Outsiders,1983.0,91.0,"Crime,Drama",7.1,71695.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,0.4,0.0,10.0,0.2,0.8
tt0086079,Papy fait de la résistance,1983.0,102.0,"Comedy,Music,War",6.8,2668.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
tt0086087,Pauline at the Beach,1983.0,95.0,"Comedy,Drama,Romance",7.4,6253.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,8.0,0.5,0.5
